batch,index,music,hashtag,author,likes,comments,shares,saves
1,4,original sound - It's Gone Viral,"truthordare, studentsbelike, schooldrama, schoolgossip",itsgoneviral,105900,682,7116,805
1,7,Originalton - Nidal_edits,"nalishforever, nidal, wonder, salish, matter, edit, nidaledits, @nidalwonderr_, @realjordanmatter",nidalfanpage,24200,86,2471,62
1,10,original sound - DESTINY ARMONIE,"@notdjay.a, familystairchallenge, cousins, cabintrip, usherchallenege, badromancechallenge, singing, riffchallenge",destinyarmonie,54600,361,3943,2023
2,2,original sound - coolest223,"@dararocha_, leightonwhyte, jokes, xyzbca, fyp, funny",leightonwhyte,23000,63,1550,80
2,6,original sound - hi,"foryou, fyp",loser_lindsey,71800,816,10900,315
2,9,Am so preppy - Callum Haughey,"preppy, imsopreppy, chantelle, preppythings",callumhaughey,156800,16100,31300,31100
2,12,original sound - Kayle_jessica,"pov, brianna, diy, crafts",kayle_jessica,23400,7679,4083,548
2,17,original sound - Logan,"@lalisa_man0ban_123, top10, mostbeautiful, ranksie, fyp",good.sneeds,88200,22700,17700,22600
2,19,original sound - Lorena Abreu,"dora, cosplay, ax, fyp, doracosplay, dominicandora, dorarheexplorer, funny, dominicana, rd, platanopower, stunts, stuntdouble, calisthenics, parkour, freerunning, explorepage, trending, sctop10, viralvideos, nyc, backflip, comiccon, lacomiccon",lorenaparkour,2200000,17900,360800,65400
2,23,original sound - @Lally08🇵🇭 - @Lally08♡,,flairtitude,189100,922,10800,715
2,24,original sound - $,"basement, monster, relatable, fyp",notc0rbo,163500,2973,35200,2322
2,26,original sound - Isaac & Andrea,,isaacandandrea25,38900,41,2340,82
3,0,original sound - T@$H,"fyp, act, fypage",brianna_faison,33400,325,7283,269
3,3,another love - ✨️,,royalty.family.fan1,32600,5203,6554,464
3,5,Where you are (Vocals only) - Halal Beats,"satisfying, curiosity, signs",curiousfeed,28500,2362,4426,20700
3,9,Hahahaha again - Kelsey🪖💐,,lukedavidson_,61500,482,6758,147
3,10,adele oh my god - ADELE,"@marinazakhary0, fashion, ladynneka",nnekamichel,74400,1544,1734,371
3,14,original sound - Dantesmit.vsp,"@kayla_m_official, @jakimsricecooker",venicewong4u,80300,915,8616,579
3,15,original sound - DL GANG,"dlgang, foryou",dl_gang,449600,2659,35200,6266
3,21,original sound - Lala,"foryou, coffee, christmas, party, brother",lala_sadii,245000,1335,14400,354
3,25,original sound - Ruck‼️,"fyp, viral, relatable, annielay12, curls, crush",annielay12,1200000,13400,137100,15100
4,0,original sound - Sid💋,"miraculous, miraculousladybug, ladybug, catnoir, marinettedupaingcheng, adrienagreste, miraculousseason5, fyp, foryoupage",epiibaby,917500,12200,134500,16600
4,1,sonido original - Cam,,gemelasabello2,127300,353,5237,772
4,3,original sound - Lukenizzy,"fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, couplestiktok, couples, blowthisup, foryoupage, funny, lukenizzy",lukenizzy,713600,5073,91400,5039
4,4,original sound - haleyybaylee,,mmmjoemele,3700000,27200,403200,46700
4,5,original sound - Bex 🧚🏻‍♀️,@prettytheycentral,__bexbeauty__,3800000,8498,403300,10700
4,8,original sound - habz.fx,"tiktok, foryou",trippydraws,370000,751,26600,769
4,9,Subscribe to sleezy bell on YouTube - SleezyBell,"fyp, fyp%E3%82%B7, cutebaby, viral, toddlersoftiktok, outfitinspo, flow",queen_kye18,60900,1153,6563,910
4,11,original sound - @CutieMukie,,jaydac_07,734300,7469,73700,3965
4,15,Love of My Life (Live) - rifky aden,"@kingofdarkhumor69, blindcat, catlove, cattok",blind_cat_dmitri,2200000,210600,288600,50000
4,16,Last Hope - Steve Ralph,,trippydraws,549300,3659,38400,11900
4,20,original sound - Nicole,"fyp, cringe, twins, sisters",nico1eodeon,114500,888,13900,649
4,21,original sound - Music playlists,"ohio, sus, %ED%82%A4%EC%9C%B5",95keeyong,5430,316,884,268
4,23,original sound - TheMacaulleys,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",__themacfamily__,51100,209,2922,144
4,24,joshuasamuels follow me - 00:00,"alexispapii, fyp, foryoupage",jaydennnsantanaaa,113400,1138,18800,1175
4,25,original sound - Dumb Ways to Die,"@andreas.vince2, trampolinefail",dumbwaystodie,223800,3141,27700,10500
5,0,original sound - The Relationship Hub,dadlife,kevin.lawson,164600,2405,10300,2160
5,1,original sound - squishiesophie,"squishiesophie, paperstars, starpaper, origami, crafts",squishiesophie,1100000,4305,391800,20100
5,3,original sound - BryanandShi,"couples, bryanandshi, relationships, trending, fyp, foryoupage",bryanandshi,273600,857,26000,1931
5,4,original sound - Arcticz X Trikzz,@juan.cortez3,aydenmekus,83700,725,8708,222
5,5,original sound - preppyannafaye,"fyp, foryou, preppy, annough, trending, annafayeslays, fyp%E3%82%B7, xyzbca, viral, fake, joke, satire",preppyannafaye,61600,332,7324,107
5,9,original sound - Kardash Fanss,,latishaclarkk,919100,1212,50800,810
5,10,original sound - 💋💋,dance,lala_sadii,88800,808,4672,92
5,12,original sound - spencer 💅,fyp,spencewuah,253900,771,22700,1062
5,18,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,67900,326,3307,127
5,19,Never Lose Me - Flo Milli,,itsyaboyryantang,8243,110,1129,85
5,22,original sound - Lorena Pages,"foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp%E3%82%B7",that.fam0us.j0j0,46200,140,4805,74
5,23,original sound - Cameron Roh,fyp,cameronrohpovs,56700,829,10000,272
5,24,original sound - Baddienailsss,"@grwmnow, viral, fyp, nails, xyzbca, slay",baddinailsssofficial,38500,5081,8096,587
5,25,som original - MoriMura🍕,@julianseyebrows,morimura,1600000,6285,91500,24600
